IMDb ID	Title	Year	Language(s)
tt0086960	Beverly Hills Cop	1984	English
tt0504163	Deadly Maneuvers	1984	N/A
tt0087277	Footloose	1984	English
tt0086993	The Bounty	1984	English
tt0504190	Pure-Dee Poison	1984	N/A
tt0087884	Paris, Texas	1984	English, Spanish
tt0086969	Birdy	1984	English
tt0506452	The Naval Treaty	1984	English
tt0087538	The Karate Kid	1984	English, Japanese
tt0086879	Amadeus	1984	English, Italian, Latin, German
tt0925993	More Than Meets the Eye: Part 3	1984	N/A
tt0087553	The Killing Fields	1984	English, French, Khmer, Russian
tt0087137	Hong Kong 1941	1984	Cantonese, English, Japanese
tt0087957	Purple Rain	1984	English
tt0087968	Racing with the Moon	1984	English
tt0087537	Kaos	1984	Italian
tt0088146	A Soldier's Story	1984	English
tt0925992	More Than Meets the Eye: Part 1	1984	N/A
tt0088184	Stranger Than Paradise	1984	English, Hungarian, Italian
tt0088170	Star Trek III: The Search for Spock	1984	English, Klingon, Russian, French
tt0087332	Ghostbusters	1984	English
tt1450029	Part One	1984	N/A
tt0504214	The Maltese Cow	1984	English
tt0089218	The Goonies	1985	English, Spanish, Cantonese, Italian
tt0089686	A Nightmare on Elm Street 2: Freddy's Revenge	1985	English
tt0088939	The Color Purple	1985	English
tt0089880	Rambo: First Blood Part II	1985	English, Vietnamese
tt0091427	Heart of a Dragon	1985	Cantonese
tt0090350	Year of the Dragon	1985	Mandarin, English, Cantonese, Vietnamese, Polish
tt0090305	Weird Science	1985	English
tt0922761	Exodus	1985	N/A
tt0638810	Trumbo's World	1985	English
tt0088936	Code of Silence	1985	English
tt0088763	Back to the Future	1985	English
tt0089424	Kiss of the Spider Woman	1985	English, French, Portuguese, German
tt0088708	American Ninja	1985	English, Spanish, Japanese
tt0089881	Ran	1985	Japanese
tt0089560	Mask	1985	English
tt0088680	After Hours	1985	English
tt0089755	Out of Africa	1985	English, Swahili
tt0133399	Banot	1985	Hebrew
tt0089730	Once Bitten	1985	English
tt0922841	The Slaves of Castle Plun-Darr	1985	N/A
tt0089791	Pee-wee's Big Adventure	1985	English
tt0165375	Pilot	1985	English
tt0089348	Invasion U.S.A.	1985	English, Russian, Spanish
tt0089941	Runaway Train	1985	English
tt0089370	The Jewel of the Nile	1985	English, Arabic
tt0638722	Hellfire	1985	English
tt0089173	Friday the 13th: A New Beginning	1985	English
tt0638776	The Gauntlet	1985	English
tt1340322	Episode #1.6	1985	English
tt1338435	Episode #1.2	1985	English
tt0088850	Brewster's Millions	1985	English
tt0180603	Chuck Berry & Bo Diddley's Rock 'n' Roll All Star Jam	1985	N/A
tt0506451	The Greek Interpreter	1985	English
tt0090056	Spies Like Us	1985	English, Russian
tt0090264	A View to a Kill	1985	English, French
tt0638779	The Heist	1985	English
tt0638777	The Golden Triangle	1985	English
tt0089748	When Father Was Away on Business	1985	Serbo-Croatian, Hungarian
tt3255666	Episode #1.1	1985	N/A
tt0090329	Witness	1985	English, German
tt0638804	Thief of Budapest	1985	English
tt0092048	Tampopo	1985	Japanese
tt0089604	Missing in Action 2: The Beginning	1985	English, Vietnamese
tt4031066	Part 1	1985	N/A
tt0090319	White Nights	1985	English, Russian
tt4031068	Part 2	1985	N/A
tt0089087	The Emerald Forest	1985	English, Portuguese
tt0089841	Prizzi's Honor	1985	English
tt0089421	King Solomon's Mines	1985	English
tt0090103	The Sure Thing	1985	English
tt0088933	Cocoon	1985	English
tt0922797	Pumm-Ra	1985	N/A
tt0738552	The Betrayal	1985	N/A
tt0089885	Re-Animator	1985	English, German
tt0089489	Lifeforce	1985	English
tt0089670	National Lampoon's European Vacation	1985	English, Italian, German, French
tt0089822	Police Academy 2: Their First Assignment	1985	English
tt0088847	The Breakfast Club	1985	English
tt0089530	Mad Max Beyond Thunderdome	1985	English
tt0121261	Faces of Death III	1985	English
tt0090015	Shoah	1985	German, Hebrew, Polish, Yiddish, French
tt0088814	The Black Cauldron	1985	English
tt0089767	Pale Rider	1985	English
tt0506447	The Copper Beeches	1985	English
tt0089360	Jagged Edge	1985	English
tt0227983	Forty-four, or Bedtime Stories	1985	Arabic
tt0638732	Last Stand	1985	English
tt0088846	Brazil	1985	English
tt0090022	Silverado	1985	English
tt0638766	Target MacGyver	1985	English
tt0089927	Rocky IV	1985	English, Russian
tt0089571	The Lover	1985	Hebrew, English
tt0142170	Chikan densha: Shanai de ippatsu	1985	N/A
tt0506453	The Norwood Builder	1985	English
tt0506454	The Red Headed League	1985	English
tt0089374	Police Story	1985	Cantonese
tt1338437	Episode #1.4	1985	English
tt0638789	The Prodigal	1985	English
tt1338436	Episode #1.3	1985	English
tt0506455	The Resident Patient	1985	English
tt0089469	Legend	1985	English, Italian
tt0089003	Death Wish 3	1985	English
tt1161446	Rocking the Foundations	1985	English
tt0089853	The Purple Rose of Cairo	1985	English
tt0090142	Teen Wolf	1985	English
tt0089606	My Life as a Dog	1985	Swedish
tt0091867	A Room with a View	1985	English, Italian
tt0091251	Come and See	1985	Belarusian, Russian, German
tt0088727	Anne of Green Gables	1985	English
tt0089265	The Heavenly Kid	1985	English
tt0088944	Commando	1985	English
tt0089092	Enemy Mine	1985	English
tt0089839	Private Resort	1985	English
